"","target_id","biotype","geneSymbol"
"28227","ENSG00000227624.2","processed_pseudogene","SNRPEP3"
"28228","ENSG00000227625.2","processed_pseudogene","AL359510.1"
"28229","ENSG00000227626.1","unprocessed_pseudogene","AL662865.1"
"28230","ENSG00000227627.2","antisense_RNA","AL080276.2"
"28231","ENSG00000227629.1","unprocessed_pseudogene","SLC25A15P1"
"28232","ENSG00000227630.3","lincRNA","LINC01132"
"28233","ENSG00000227632.2","unprocessed_pseudogene","AC018804.1"
"28234","ENSG00000227633.1","unprocessed_pseudogene","RBMY2YP"
"28235","ENSG00000227634.2","lincRNA","LINC01714"
"28236","ENSG00000227635.1","unprocessed_pseudogene","USP9YP21"
"28237","ENSG00000227638.2","processed_pseudogene","HNRNPA1P14"
"28238","ENSG00000227639.1","protein_coding","OR2W1"
"28239","ENSG00000227640.2","lincRNA","SOX21-AS1"
"28240","ENSG00000227642.9","protein_coding","AGPAT1"
"28241","ENSG00000227644.2","processed_pseudogene","HIGD1AP11"
"28242","ENSG00000227645.2","processed_pseudogene","RPL7P54"
"28243","ENSG00000227646.7","processed_transcript","STEAP2-AS1"
"28244","ENSG00000227647.2","processed_transcript","HCG9"
"28245","ENSG00000227649.1","processed_pseudogene","MTND6P32"
"28246","ENSG00000227650.1","processed_pseudogene","UQCRHP1"
"28247","ENSG00000227652.4","processed_pseudogene","RANP1"
"28248","ENSG00000227653.1","processed_pseudogene","ISCA1P6"
"28249","ENSG00000227655.4","processed_pseudogene","PTMAP1"
"28250","ENSG00000227656.3","processed_pseudogene","RPL3P2"
"28251","ENSG00000227657.1","unprocessed_pseudogene","SERPINA7P1"
"28252","ENSG00000227658.1","sense_intronic","AC005160.1"
"28253","ENSG00000227659.1","antisense_RNA","CLYBL-AS2"
"28254","ENSG00000227660.1","antisense_RNA","UST-AS1"
"28255","ENSG00000227661.1","unprocessed_pseudogene","MTCO3P18"
"28256","ENSG00000227663.1","processed_pseudogene","RPL7P2"
"28257","ENSG00000227665.1","processed_transcript","C6orf47-AS1"
"28258","ENSG00000227666.1","processed_pseudogene","CYCSP24"
"28259","ENSG00000227667.1","processed_pseudogene","AL392003.1"
"28260","ENSG00000227668.1","unprocessed_pseudogene","MAS1LP1"
"28261","ENSG00000227669.3","unprocessed_pseudogene","HLA-H"
"28262","ENSG00000227671.4","transcribed_unprocessed_pseudogene","AL390728.4"
"28263","ENSG00000227672.1","processed_pseudogene","RPL3P2"
"28264","ENSG00000227673.1","antisense_RNA","AL162734.1"
"28265","ENSG00000227674.1","lincRNA","LINC00355"
"28266","ENSG00000227676.3","lincRNA","LINC01068"
"28267","ENSG00000227678.7","antisense_RNA","AL355581.1"
"28268","ENSG00000227679.1","processed_pseudogene","AL133173.1"
"28269","ENSG00000227680.1","lincRNA","AC108051.1"
"28270","ENSG00000227681.5","lincRNA","AL033504.1"
"28271","ENSG00000227682.2","transcribed_processed_pseudogene","ATP5A1P2"
"28272","ENSG00000227683.1","lincRNA","AL358394.1"
"28273","ENSG00000227684.2","transcribed_unprocessed_pseudogene","CROCCP4"
"28274","ENSG00000227685.1","lincRNA","LINC02088"
"28275","ENSG00000227686.7","protein_coding","VARS"
"28276","ENSG00000227687.1","antisense_RNA","AL713965.1"
"28277","ENSG00000227688.2","unprocessed_pseudogene","HNRNPA3P2"
"28278","ENSG00000227689.1","processed_pseudogene","SRP68P2"
"28279","ENSG00000227692.1","processed_pseudogene","MED28P3"
"28280","ENSG00000227693.1","processed_pseudogene","GSTM3P1"
"28281","ENSG00000227694.1","processed_pseudogene","RPL23AP74"
"28282","ENSG00000227695.5","antisense_RNA","DNMBP-AS1"
"28283","ENSG00000227698.1","sense_intronic","AP001619.1"
"28284","ENSG00000227700.1","processed_pseudogene","AC239809.2"
"28285","ENSG00000227702.1","lincRNA","LINC00111"
"28286","ENSG00000227703.4","processed_pseudogene","RANP1"
"28287","ENSG00000227704.1","antisense_RNA","AL354892.1"
"28288","ENSG00000227705.1","antisense_RNA","AL391097.2"
"28289","ENSG00000227706.3","lincRNA","AL713998.1"
"28290","ENSG00000227707.1","processed_pseudogene","SDAD1P3"
"28291","ENSG00000227708.1","lincRNA","LINC01850"
"28292","ENSG00000227709.4","processed_pseudogene","AC091607.1"
"28293","ENSG00000227710.1","unprocessed_pseudogene","AC245517.2"
"28294","ENSG00000227711.3","unprocessed_pseudogene","AL451054.1"
"28295","ENSG00000227712.1","lincRNA","AL359915.1"
"28296","ENSG00000227713.1","lincRNA","AC092159.1"
"28297","ENSG00000227714.1","processed_pseudogene","MTND6P18"
"28298","ENSG00000227715.11","protein_coding","HLA-A"
"28299","ENSG00000227716.1","lincRNA","AP000459.1"
"28300","ENSG00000227717.4","unprocessed_pseudogene","AC138749.1"
"28301","ENSG00000227718.1","lincRNA","AC016730.1"
"28302","ENSG00000227719.1","antisense_RNA","AC006042.1"
"28303","ENSG00000227720.6","protein_coding","PPP1R11"
"28304","ENSG00000227721.1","processed_pseudogene","RPSAP64"
"28305","ENSG00000227722.2","transcribed_processed_pseudogene","AL022100.1"
"28306","ENSG00000227723.1","lincRNA","AL596188.1"
"28307","ENSG00000227725.3","processed_pseudogene","GCOM2"
"28308","ENSG00000227726.1","sense_intronic","AP001271.1"
"28309","ENSG00000227728.2","unprocessed_pseudogene","AL356583.1"
"28310","ENSG00000227729.3","protein_coding","RD3L"
"28311","ENSG00000227730.2","unprocessed_pseudogene","MTND6P5"
"28312","ENSG00000227733.9","lincRNA","AC239809.3"
"28313","ENSG00000227734.1","antisense_RNA","AL590378.1"
"28314","ENSG00000227735.1","processed_pseudogene","CYCSP5"
"28315","ENSG00000227736.1","unprocessed_pseudogene","MTCO3P16"
"28316","ENSG00000227737.3","transcribed_unprocessed_pseudogene","OR8B1P"
"28317","ENSG00000227738.1","processed_pseudogene","AC092646.1"
"28318","ENSG00000227739.10","protein_coding","TUBB"
"28319","ENSG00000227740.1","lincRNA","AL513329.1"
"28320","ENSG00000227741.1","antisense_RNA","AL121987.2"
"28321","ENSG00000227742.2","transcribed_unitary_pseudogene","CALR4P"
"28322","ENSG00000227743.1","lincRNA","AC004875.1"
"28323","ENSG00000227744.4","lincRNA","LINC01940"
"28324","ENSG00000227745.1","unprocessed_pseudogene","AC098826.2"
"28325","ENSG00000227746.9","protein_coding","C4A"
"28326","ENSG00000227747.2","processed_pseudogene","AC096631.2"
"28327","ENSG00000227748.1","lincRNA","AL138916.1"
"28328","ENSG00000227750.1","processed_pseudogene","HTATSF1P1"
"28329","ENSG00000227751.1","antisense_RNA","AC004824.1"
"28330","ENSG00000227753.3","processed_pseudogene","AC023194.1"
"28331","ENSG00000227754.3","processed_pseudogene","SUCLA2P1"
"28332","ENSG00000227755.1","transcribed_processed_pseudogene","AP000344.1"
"28333","ENSG00000227757.3","antisense_RNA","AP000282.1"
"28334","ENSG00000227758.1","unprocessed_pseudogene","AL645939.3"
"28335","ENSG00000227759.2","processed_pseudogene","VTI1BP4"
"28336","ENSG00000227760.2","processed_pseudogene","AC135001.1"
"28337","ENSG00000227761.10","protein_coding","BAG6"
"28338","ENSG00000227762.4","unprocessed_pseudogene","GUSBP8"
"28339","ENSG00000227764.1","lincRNA","LINC01693"
"28340","ENSG00000227765.4","processed_pseudogene","MYL12BP2"
"28341","ENSG00000227766.1","unprocessed_pseudogene","AL671277.1"
"28342","ENSG00000227769.7","antisense_RNA","AC072062.1"
"28343","ENSG00000227770.1","processed_pseudogene","RPL7P12"
"28344","ENSG00000227772.8","protein_coding","MICB"
"28345","ENSG00000227773.1","sense_intronic","ASH1L-IT1"
"28346","ENSG00000227775.3","transcribed_processed_pseudogene","AL031282.1"
"28347","ENSG00000227776.1","processed_pseudogene","AKR1D1P1"
"28348","ENSG00000227777.1","processed_pseudogene","AL031736.1"
"28349","ENSG00000227779.1","processed_pseudogene","AC234779.1"
"28350","ENSG00000227780.5","protein_coding","ZBTB22"
"28351","ENSG00000227782.2","antisense_RNA","AC002553.1"
"28352","ENSG00000227784.1","processed_pseudogene","ZNF965P"
"28353","ENSG00000227785.1","processed_pseudogene","AC092013.1"
"28354","ENSG00000227788.1","processed_pseudogene","MTCO3P43"
"28355","ENSG00000227789.1","processed_pseudogene","MTCYBP7"
"28356","ENSG00000227790.7","transcribed_unprocessed_pseudogene","AC015922.1"
"28357","ENSG00000227791.3","processed_pseudogene","AC007365.2"
"28358","ENSG00000227794.5","protein_coding","RPS18"
"28359","ENSG00000227795.1","processed_pseudogene","MTND4LP9"
"28360","ENSG00000227799.1","processed_pseudogene","AC012358.2"
"28361","ENSG00000227800.1","IG_D_gene","IGHD4-17"
"28362","ENSG00000227801.8","protein_coding","COL11A2"
"28363","ENSG00000227802.1","transcribed_processed_pseudogene","DNAJB3"
"28364","ENSG00000227803.2","antisense_RNA","AL158198.1"
"28365","ENSG00000227804.7","protein_coding","PPP1R10"
"28366","ENSG00000227805.1","processed_pseudogene","RPL21P90"
"28367","ENSG00000227806.1","unprocessed_pseudogene","OR5W1P"
"28368","ENSG00000227809.1","lincRNA","AL355674.1"
"28369","ENSG00000227811.2","antisense_RNA","FAM212B-AS1"
"28370","ENSG00000227813.1","processed_pseudogene","Z82190.1"
"28371","ENSG00000227814.3","processed_pseudogene","MRPS17P9"
"28372","ENSG00000227815.2","unprocessed_pseudogene","AL359265.1"
"28373","ENSG00000227816.4","protein_coding","TAP1"
"28374","ENSG00000227817.4","unprocessed_pseudogene","ARHGAP42P1"
"28375","ENSG00000227818.1","lincRNA","AL590408.1"
"28376","ENSG00000227824.1","lincRNA","AC122136.1"
"28377","ENSG00000227825.4","transcribed_processed_pseudogene","SLC9A7P1"
"28378","ENSG00000227826.9","protein_coding","HLA-DRB4"
"28379","ENSG00000227827.3","unprocessed_pseudogene","AC138969.2"
"28380","ENSG00000227830.1","processed_pseudogene","TRIM60P3Y"
"28381","ENSG00000227832.1","processed_pseudogene","ST13P21"
"28382","ENSG00000227834.1","processed_pseudogene","AP003385.1"
"28383","ENSG00000227835.8","transcribed_unprocessed_pseudogene","CARM1P1"
"28384","ENSG00000227836.1","processed_pseudogene","AC008850.1"
"28385","ENSG00000227837.1","processed_pseudogene","TRIM60P11Y"
"28386","ENSG00000227838.1","lincRNA","AL121885.2"
"28387","ENSG00000227840.1","unprocessed_pseudogene","KRTAP8-3P"
"28388","ENSG00000227841.1","unprocessed_pseudogene","MTND5P31"
"28389","ENSG00000227842.1","processed_pseudogene","AC093166.1"
"28390","ENSG00000227843.1","processed_pseudogene","DDX6P1"
"28391","ENSG00000227845.2","processed_pseudogene","AL627223.1"
"28392","ENSG00000227846.1","unprocessed_pseudogene","UGT1A11P"
"28393","ENSG00000227847.1","processed_pseudogene","AC010099.2"
"28394","ENSG00000227848.1","antisense_RNA","SUCLA2-AS1"
"28395","ENSG00000227850.1","processed_pseudogene","SEPT2P1"
"28396","ENSG00000227851.1","lincRNA","AC021035.1"
"28397","ENSG00000227852.1","processed_pseudogene","RPS29P17"
"28398","ENSG00000227853.1","processed_transcript","C6orf47-AS1"
"28399","ENSG00000227854.1","processed_pseudogene","AL590135.1"
"28400","ENSG00000227855.3","transcribed_unprocessed_pseudogene","DPY19L2P3"
"28401","ENSG00000227856.1","processed_transcript","SAPCD1-AS1"
"28402","ENSG00000227857.2","antisense_RNA","AL358075.2"
"28403","ENSG00000227858.1","protein_coding","ZFP57"
"28404","ENSG00000227859.1","unprocessed_pseudogene","MAS1LP1"
"28405","ENSG00000227860.1","processed_pseudogene","MTND5P18"
"28406","ENSG00000227861.9","protein_coding","SAPCD1"
"28407","ENSG00000227862.1","processed_pseudogene","HNRNPA1P31"
"28408","ENSG00000227863.2","lincRNA","AC002383.1"
"28409","ENSG00000227864.1","processed_pseudogene","ARL5AP1"
"28410","ENSG00000227867.1","processed_pseudogene","ELOCP11"
"28411","ENSG00000227868.5","protein_coding","TEX46"
"28412","ENSG00000227869.1","lincRNA","AC073486.1"
"28413","ENSG00000227871.1","unprocessed_pseudogene","USP9YP12"
"28414","ENSG00000227873.1","processed_pseudogene","Z93242.2"
"28415","ENSG00000227874.1","processed_pseudogene","GRAMD4P1"
"28416","ENSG00000227875.2","processed_pseudogene","RPL23AP89"
"28417","ENSG00000227877.6","protein_coding","MRLN"
"28418","ENSG00000227878.2","processed_pseudogene","AC114760.1"
"28419","ENSG00000227879.2","unprocessed_pseudogene","PSPC1P1"
"28420","ENSG00000227880.1","lincRNA","AL050402.1"
"28421","ENSG00000227881.1","processed_pseudogene","ASS1P5"
"28422","ENSG00000227882.1","processed_pseudogene","THAP12P6"
"28423","ENSG00000227883.1","processed_pseudogene","ATP6V0E1P4"
"28424","ENSG00000227884.1","processed_transcript","C4B-AS1"
"28425","ENSG00000227885.1","lincRNA","AL590652.1"
"28426","ENSG00000227886.1","processed_transcript","CR759768.2"
"28427","ENSG00000227887.1","processed_pseudogene","RPS26P13"
"28428","ENSG00000227888.4","lincRNA","FAM66A"
"28429","ENSG00000227890.1","processed_pseudogene","PSMA2P3"
"28430","ENSG00000227892.1","unprocessed_pseudogene","OR5P4P"
"28431","ENSG00000227893.1","lincRNA","LINC00352"
"28432","ENSG00000227895.5","lincRNA","ISX-AS1"
"28433","ENSG00000227896.2","antisense_RNA","AL731569.1"
"28434","ENSG00000227899.1","processed_transcript","MDC1-AS1"
"28435","ENSG00000227902.2","lincRNA","AC062032.1"
"28436","ENSG00000227905.1","processed_pseudogene","MED6P1"
"28437","ENSG00000227906.7","antisense_RNA","SNAP25-AS1"
"28438","ENSG00000227907.1","antisense_RNA","AL158837.1"
"28439","ENSG00000227908.3","antisense_RNA","FLJ31104"
"28440","ENSG00000227910.1","transcribed_processed_pseudogene","AC092634.4"
"28441","ENSG00000227911.3","lincRNA","LINC02344"
"28442","ENSG00000227912.1","lincRNA","AL441943.2"
"28443","ENSG00000227913.1","processed_pseudogene","KRT8P44"
"28444","ENSG00000227914.3","antisense_RNA","AL136979.1"
"28445","ENSG00000227915.1","unprocessed_pseudogene","ELOCP16"
"28446","ENSG00000227917.2","lincRNA","AL449043.1"
"28447","ENSG00000227919.1","unprocessed_pseudogene","AL353997.1"
"28448","ENSG00000227920.2","lincRNA","AL353597.1"
"28449","ENSG00000227922.1","processed_pseudogene","SPTLC1P5"
"28450","ENSG00000227923.1","processed_pseudogene","AC006455.3"
"28451","ENSG00000227924.2","processed_pseudogene","RBPJP6"
"28452","ENSG00000227925.1","lincRNA","LINC01655"
"28453","ENSG00000227927.2","sense_intronic","MACROD2-IT1"
"28454","ENSG00000227929.4","antisense_RNA","SRGAP3-AS3"
"28455","ENSG00000227930.1","lincRNA","AC003087.1"
"28456","ENSG00000227932.2","transcribed_unitary_pseudogene","AL390961.1"
"28457","ENSG00000227933.1","antisense_RNA","AL357874.1"
"28458","ENSG00000227934.1","processed_pseudogene","AL732414.1"
"28459","ENSG00000227935.1","lincRNA","AL390243.1"
"28460","ENSG00000227936.1","unprocessed_pseudogene","HLA-DPA3"
"28461","ENSG00000227937.1","processed_pseudogene","MTND2P30"
"28462","ENSG00000227938.1","lincRNA","AC104695.1"
"28463","ENSG00000227939.1","processed_pseudogene","RPL3P2"
"28464","ENSG00000227940.1","lincRNA","LINC01696"
"28465","ENSG00000227941.1","processed_pseudogene","UQCRBP2"
"28466","ENSG00000227942.1","processed_pseudogene","FRMD8P1"
"28467","ENSG00000227945.1","antisense_RNA","AL590006.1"
"28468","ENSG00000227946.1","lincRNA","AC007383.2"
"28469","ENSG00000227947.1","lincRNA","LINC01738"
"28470","ENSG00000227948.4","processed_pseudogene","AC003989.1"
"28471","ENSG00000227949.1","processed_pseudogene","CYCSP46"
"28472","ENSG00000227950.1","processed_pseudogene","AL590128.1"
"28473","ENSG00000227952.2","processed_pseudogene","RPL18AP17"
"28474","ENSG00000227953.6","processed_transcript","LINC01341"
"28475","ENSG00000227954.6","antisense_RNA","TARID"
"28476","ENSG00000227956.2","unprocessed_pseudogene","HCG4B"
"28477","ENSG00000227958.1","lincRNA","AL390778.1"
"28478","ENSG00000227959.1","antisense_RNA","AL451042.2"
"28479","ENSG00000227960.1","sense_intronic","AL138799.2"
"28480","ENSG00000227961.1","processed_pseudogene","CR759870.1"
"28481","ENSG00000227962.1","processed_pseudogene","AL391994.1"
"28482","ENSG00000227963.1","antisense_RNA","AL355488.1"
"28483","ENSG00000227964.1","lincRNA","LINC01429"
"28484","ENSG00000227965.1","processed_pseudogene","AC098592.2"
"28485","ENSG00000227966.1","processed_transcript","LINC01623"
"28486","ENSG00000227968.1","processed_pseudogene","BUB3P1"
"28487","ENSG00000227969.1","processed_pseudogene","NPM1P22"
"28488","ENSG00000227970.1","unitary_pseudogene","NR1H5P"
"28489","ENSG00000227971.1","processed_pseudogene","AC078809.1"
"28490","ENSG00000227972.1","processed_pseudogene","THAP12P3"
"28491","ENSG00000227973.1","processed_pseudogene","PIN4P1"
"28492","ENSG00000227974.1","unprocessed_pseudogene","HCG22"
"28493","ENSG00000227979.1","processed_pseudogene","AC002127.1"
"28494","ENSG00000227981.2","lincRNA","AC012668.1"
"28495","ENSG00000227982.1","processed_pseudogene","RPL7P30"
"28496","ENSG00000227983.1","processed_pseudogene","BRK1P2"
"28497","ENSG00000227986.1","unprocessed_pseudogene","TRIM60P18"
"28498","ENSG00000227987.1","sense_intronic","AC092675.2"
"28499","ENSG00000227988.1","processed_pseudogene","TDGF1P1"
"28500","ENSG00000227989.1","unprocessed_pseudogene","AC010141.1"
"28501","ENSG00000227992.1","processed_pseudogene","AC108463.1"
"28502","ENSG00000227993.9","protein_coding","HLA-DRA"
"28503","ENSG00000227994.1","processed_pseudogene","AL035417.1"
"28504","ENSG00000227995.1","processed_pseudogene","RAB11AP1"
"28505","ENSG00000227999.1","processed_pseudogene","MTND5P1"
"28506","ENSG00000228000.1","processed_pseudogene","AC127537.1"
"28507","ENSG00000228001.8","protein_coding","TRIM40"
"28508","ENSG00000228002.2","processed_pseudogene","DHX9P1"
"28509","ENSG00000228004.1","processed_pseudogene","MYCLP2"
"28510","ENSG00000228005.1","antisense_RNA","AC020743.1"
"28511","ENSG00000228007.1","processed_pseudogene","AC011933.1"
"28512","ENSG00000228008.1","antisense_RNA","AC105935.1"
"28513","ENSG00000228010.5","antisense_RNA","AC073343.2"
"28514","ENSG00000228013.1","antisense_RNA","AL162591.1"
"28515","ENSG00000228014.1","processed_pseudogene","ZNF680P1"
"28516","ENSG00000228015.1","processed_pseudogene","AC074338.1"
"28517","ENSG00000228016.1","antisense_RNA","RAPGEF4-AS1"
"28518","ENSG00000228019.1","unprocessed_pseudogene","AC006480.1"
"28519","ENSG00000228020.2","processed_pseudogene","HNRNPA1P46"
"28520","ENSG00000228021.7","processed_transcript","AL158835.1"
"28521","ENSG00000228022.5","lincRNA","HCG20"
"28522","ENSG00000228024.1","unprocessed_pseudogene","CYP1D1P"
"28523","ENSG00000228025.1","unprocessed_pseudogene","MTCO3P1"
"28524","ENSG00000228027.1","antisense_RNA","AL136369.1"
"28525","ENSG00000228028.2","antisense_RNA","AC069257.1"
"28526","ENSG00000228029.1","unprocessed_pseudogene","HLA-W"
"28527","ENSG00000228030.2","processed_pseudogene","AC019084.1"
"28528","ENSG00000228031.2","lincRNA","AC078842.1"
"28529","ENSG00000228033.5","lincRNA","AC010967.1"
"28530","ENSG00000228034.1","processed_pseudogene","HMGN2P21"
"28531","ENSG00000228035.1","antisense_RNA","AL512638.2"
"28532","ENSG00000228036.1","processed_pseudogene","HSPD1P9"
"28533","ENSG00000228037.1","lincRNA","AL139246.3"
"28534","ENSG00000228038.1","processed_pseudogene","VN1R51P"
"28535","ENSG00000228039.3","processed_pseudogene","AC253536.2"
"28536","ENSG00000228040.1","processed_pseudogene","AL390729.2"
"28537","ENSG00000228041.2","processed_pseudogene","AL031313.1"
"28538","ENSG00000228042.2","processed_pseudogene","AL512882.1"
"28539","ENSG00000228043.5","lincRNA","AC114763.1"
"28540","ENSG00000228044.2","lincRNA","AL160408.1"
"28541","ENSG00000228045.1","processed_pseudogene","DNAJA1P6"
"28542","ENSG00000228046.2","processed_pseudogene","MTCO3P40"
"28543","ENSG00000228048.1","lincRNA","AL355314.2"
"28544","ENSG00000228049.7","protein_coding","POLR2J2"
"28545","ENSG00000228050.1","processed_pseudogene","TOP3BP1"
"28546","ENSG00000228051.1","processed_pseudogene","AL512504.2"
"28547","ENSG00000228053.1","processed_pseudogene","AL158823.1"
"28548","ENSG00000228054.2","processed_pseudogene","RANP5"
